sample_id,lon,lat,Collection_Date,climate_method
SRR18092730,17.8733,-29.8612,NA,range_2016_2018
SRR18092731,18.1006,-29.5604,NA,range_2016_2018
SRR18092732,18.5701,-29.4174,NA,range_2016_2018
SRR18092733,27.2703,-26.2458,NA,range_2016_2018
SRR18092734,19.0023,-29.1923,NA,range_2016_2018
SRR18092735,19.4821,-29.1037,NA,range_2016_2018
SRR18092736,19.911,-28.8792,NA,range_2016_2018
SRR18092737,20.4128,-28.819,NA,range_2016_2018
SRR18092738,24.63972222,-20.54361111,NA,range_2016_2018
SRR18092739,20.8278,-28.7399,NA,range_2016_2018
SRR18092740,21.1834,-28.4873,NA,range_2016_2018
SRR18092741,21.7468,-28.3733,NA,range_2016_2018
SRR18092742,22.2173,-28.2159,NA,range_2016_2018
SRR18092743,22.6611,-28.0279,NA,range_2016_2018
SRR18092744,28.2847,-25.5391,NA,range_2016_2018
SRR18092745,28.7395,-24.8808,NA,range_2016_2018
SRR18092746,29.1564,-24.5259,NA,range_2016_2018
SRR18092747,29.4769,-24.2471,NA,range_2016_2018
SRR18092748,29.8944,-23.9391,NA,range_2016_2018
SRR18092749,23.73916667,-20.07777778,NA,range_2016_2018
SRR18092750,23.0421,-27.8161,NA,range_2016_2018
SRR18092751,30.6682,-24.0025,NA,range_2016_2018
SRR18092752,30.4017,-23.8357,NA,range_2016_2018
SRR18092753,30.731,-23.5283,NA,range_2016_2018
SRR18092754,30.6762,-23.0539,NA,range_2016_2018
SRR18092755,30.1139,-23.0878,NA,range_2016_2018
SRR18092756,29.8148,-23.2963,NA,range_2016_2018
SRR18092757,29.5978,-23.7004,NA,range_2016_2018
SRR18092758,29.2892,-23.7602,NA,range_2016_2018
SRR18092759,28.8649,-23.6525,NA,range_2016_2018
SRR18092760,24.01027778,-20.18527778,NA,range_2016_2018
SRR18092761,28.5314,-23.3722,NA,range_2016_2018
SRR18092762,23.2781,-27.5065,NA,range_2016_2018
SRR18092763,28.4103,-23.6608,NA,range_2016_2018
SRR18092764,39.815,-13.2875,NA,range_2016_2018
SRR18092765,40.5705,-12.9657,NA,range_2016_2018
SRR18092766,40.2529,-13.1398,NA,range_2016_2018
SRR18092767,32.1439,-23.8458,NA,range_2016_2018
SRR18092768,39.7911,-13.0738,NA,range_2016_2018
SRR18092769,26.34583333,-21.42388889,NA,range_2016_2018
SRR18092770,39.4157,-12.9235,NA,range_2016_2018
SRR18092771,39.0278,-13.1136,NA,range_2016_2018
SRR18092772,37.9068,-13.415,NA,range_2016_2018
SRR18092773,37.5337,-13.2102,NA,range_2016_2018
SRR18092774,37.1055,-13.3541,NA,range_2016_2018
SRR18092775,36.6649,-13.3974,NA,range_2016_2018
SRR18092776,36.3268,-13.4935,NA,range_2016_2018
SRR18092777,36.032,-13.3649,NA,range_2016_2018
SRR18092778,32.2494,-24.0454,NA,range_2016_2018
SRR18092779,35.6308,-13.3506,NA,range_2016_2018
SRR18092780,26.63666667,-21.22666667,NA,range_2016_2018
SRR18092781,2.782,10.7116,NA,range_2016_2018
SRR18092782,35.0638,-12.9187,NA,range_2016_2018
SRR18092783,35.2329,-13.2695,NA,range_2016_2018
SRR18092784,35.3511,-13.7823,NA,range_2016_2018
SRR18092785,35.5037,-14.193,NA,range_2016_2018
SRR18092786,35.8845,-14.2297,NA,range_2016_2018
SRR18092787,36.2338,-14.3658,NA,range_2016_2018
SRR18092788,36.4411,-14.7414,NA,range_2016_2018
SRR18092789,36.9328,-15.1265,NA,range_2016_2018
SRR18092790,36.7976,-15.3536,NA,range_2016_2018
SRR18092791,32.6094,-24.3031,NA,range_2016_2018
SRR18092792,26.98333333,-21.24388889,NA,range_2016_2018
SRR18092793,37.1688,-16.0645,NA,range_2016_2018
SRR18092794,37.2021,-16.4274,NA,range_2016_2018
SRR18092795,37.0023,-16.8061,NA,range_2016_2018
SRR18092796,35.5268,-22.8608,NA,range_2016_2018
SRR18092797,34.7474,-24.6899,NA,range_2016_2018
SRR18092798,34.2731,-24.8274,NA,range_2016_2018
SRR18092799,33.7733,-25.0236,NA,range_2016_2018
SRR18092800,32.2686,-25.8292,NA,range_2016_2018
SRR18092801,32.0444,-25.9913,NA,range_2016_2018
SRR18092802,32.2672,-26.0777,NA,range_2016_2018
SRR18092803,32.4778,-26.3285,NA,range_2016_2018
SRR18092804,27.78361111,-20.65916667,NA,range_2016_2018
SRR18092805,32.6157,-26.0646,NA,range_2016_2018
SRR18092806,32.6576,-25.5185,NA,range_2016_2018
SRR18092807,33.3598,-24.6659,NA,range_2016_2018
SRR18092808,33.1054,-24.5101,NA,range_2016_2018
SRR18092809,31.9931,-25.4831,NA,range_2016_2018
SRR18092810,32.1775,-25.6369,NA,range_2016_2018
SRR18092811,32.5949,-23.6205,NA,range_2016_2018
SRR18092812,32.549,-25.9336,NA,range_2016_2018
SRR18092813,34.9499,-24.5306,NA,range_2016_2018
SRR18092814,35.2383,-24.2687,NA,range_2016_2018
SRR18092815,27.72555556,-20.895,NA,range_2016_2018
SRR18092816,32.60018861,-18.91692833,NA,range_2016_2018
SRR18092817,31.91685583,-19.96688361,NA,range_2016_2018
SRR18092818,31.38347806,-19.96691278,NA,range_2016_2018
SRR18092819,32.80007444,-16.95026278,NA,range_2016_2018
SRR18092820,31.05004944,-17.38343083,NA,range_2016_2018
SRR18092821,27.499382,-24.495427,NA,range_2016_2018
SRR18092822,27.499382,-24.495427,NA,range_2016_2018
SRR18092823,27.499382,-24.495427,NA,range_2016_2018
SRR18092824,27.499382,-24.495427,NA,range_2016_2018
SRR18092825,27.4840057,-24.5286327,NA,range_2016_2018
SRR18092826,27.59055556,-21.41055556,NA,range_2016_2018
SRR18092827,27.4840057,-24.5286327,NA,range_2016_2018
SRR18092828,27.4840057,-24.5286327,NA,range_2016_2018
SRR18092829,27.4767,-24.5361,NA,range_2016_2018
SRR18092830,27.4767,-24.5361,NA,range_2016_2018
SRR18092831,27.4767,-24.5361,NA,range_2016_2018
SRR18092832,27.4767,-24.5361,NA,range_2016_2018
SRR18092833,20.715,-26.1586,NA,range_2016_2018
SRR18092834,20.7154,-26.1589,NA,range_2016_2018
SRR18092835,20.7154,-26.1571,NA,range_2016_2018
SRR18092836,20.4427,-25.9238,NA,range_2016_2018
SRR18092837,27.82,-21.84388889,NA,range_2016_2018
SRR18092838,20.4429,-25.9236,NA,range_2016_2018
SRR18092839,20.4426,-25.9235,NA,range_2016_2018
SRR18092840,20.4424,-25.9237,NA,range_2016_2018
SRR18092841,20.4018,-26.0206,NA,range_2016_2018
SRR18092842,20.4019,-26.0209,NA,range_2016_2018
SRR18092843,20.4017,-26.0207,NA,range_2016_2018
SRR18092844,20.402,-26.0207,NA,range_2016_2018
SRR18092845,38.342778,-3.371389,NA,range_2016_2018
SRR18092846,37.274483,-2.724067,NA,range_2016_2018
SRR18092847,37.14565,-2.67355,NA,range_2016_2018
SRR18092848,27.81833333,-22.18638889,NA,range_2016_2018
SRR18092849,37.2589,-2.6825,NA,range_2016_2018
SRR18092850,37.537533,-2.454183,NA,range_2016_2018
SRR18092851,36.050167,-0.223283,NA,range_2016_2018
SRR18092852,36.062817,-0.432617,NA,range_2016_2018
SRR18092853,36.069367,-0.333833,NA,range_2016_2018
SRR18092854,37.685433,-1.122567,NA,range_2016_2018
SRR18092855,37.255833,-1.139683,NA,range_2016_2018
SRR18092856,38.337583,-3.442139,NA,range_2016_2018
SRR18092857,36.6447,-1.447367,NA,range_2016_2018
SRR18092858,36.637567,-1.39605,NA,range_2016_2018
SRR18092859,28.15638889,-22.27944444,NA,range_2016_2018
SRR18092860,29.81675778,-16.98345417,NA,range_2016_2018
SRR18092861,30.11676472,-17.35000694,NA,range_2016_2018
SRR18092862,30.63333778,-17.56675694,NA,range_2016_2018
SRR18092863,-2.9668,8.2239,NA,range_2016_2018
SRR18092864,-2.9493,7.9394,NA,range_2016_2018
SRR18092865,29.050115,-20.43356639,NA,range_2016_2018
SRR18092866,-3.2176,7.6655,NA,range_2016_2018
SRR18092867,-3.213,7.2709,NA,range_2016_2018
SRR18092868,-3.4232,7.1151,NA,range_2016_2018
SRR18092869,-7.5628,9.4731,NA,range_2016_2018
SRR18092870,-7.5891,9.0615,NA,range_2016_2018
SRR18092871,-7.4689,8.6645,NA,range_2016_2018
SRR18092872,-7.662,8.3026,NA,range_2016_2018
SRR18092873,-3.7001,6.6582,NA,range_2016_2018
SRR18092874,-7.6694,7.8807,NA,range_2016_2018
SRR18092875,-7.6207,7.5106,NA,range_2016_2018
SRR18092876,2.715,9.8414,NA,range_2016_2018
SRR18092877,-7.5568,7.1254,NA,range_2016_2018
SRR18092878,-7.3752,6.7546,NA,range_2016_2018
SRR18092879,-6.9143,6.7522,NA,range_2016_2018
SRR18092880,-6.6137,8.573,NA,range_2016_2018
SRR18092881,-6.6237,8.1386,NA,range_2016_2018
SRR18092882,-6.5805,7.7366,NA,range_2016_2018
SRR18092883,-6.4824,7.3327,NA,range_2016_2018
SRR18092884,-6.4661,6.7943,NA,range_2016_2018
SRR18092885,-3.8309,6.313,NA,range_2016_2018
SRR18092886,-6.5295,6.4004,NA,range_2016_2018
SRR18092887,2.5672,9.2285,NA,range_2016_2018
SRR18092888,-6.608,5.6179,NA,range_2016_2018
SRR18092889,-6.6079,5.6179,NA,range_2016_2018
SRR18092890,-6.5454,5.2202,NA,range_2016_2018
SRR18092891,-6.0419,6.087,NA,range_2016_2018
SRR18092892,28.6,-14.11674389,NA,range_2016_2018
SRR18092893,21.87444444,-18.32722222,NA,range_2016_2018
SRR18092894,30.5006,-13.06675972,NA,range_2016_2018
SRR18092895,30.83441667,-12.80012528,NA,range_2016_2018
SRR18092896,30.198611,-12.41677139,NA,range_2016_2018
SRR18092897,30.16932222,-12.03361083,NA,range_2016_2018
SRR18092898,30.33568056,-11.65025556,NA,range_2016_2018
SRR18092899,30.66741944,-11.35002861,NA,range_2016_2018
SRR18092900,30.00064722,-10.96692306,NA,range_2016_2018
SRR18092901,30.1684,-10.60017917,NA,range_2016_2018
SRR18092902,30.33393611,-10.33361056,NA,range_2016_2018
SRR18092903,30.66788333,-10.116685,NA,range_2016_2018
SRR18092904,22.1625,-18.62722222,NA,range_2016_2018
SRR18092905,28.40013944,-14.48340083,NA,range_2016_2018
SRR18092906,30.66939722,-9.70001,NA,range_2016_2018
SRR18092907,30.66874722,-9.350083889,NA,range_2016_2018
SRR18092908,30.66745,-9.016793056,NA,range_2016_2018
SRR18092909,30.16818333,-9.216750556,NA,range_2016_2018
SRR18092910,30.83410278,-9.050186667,NA,range_2016_2018
SRR18092911,30.50193611,-9.100069167,NA,range_2016_2018
SRR18092912,30.3365278,-8.866715556,NA,range_2016_2018
SRR18092913,30.168425,-9.100093333,NA,range_2016_2018
SRR18092914,30.16765278,-9.683602222,NA,range_2016_2018
SRR18092915,22.36694444,-18.965,NA,range_2016_2018
SRR18092916,28.05024222,-14.75024944,NA,range_2016_2018
SRR18092917,30.16828889,-10.10019972,NA,range_2016_2018
SRR18092918,30.91675194,-10.21674611,NA,range_2016_2018
SRR18092919,30.5168525,-10.23350083,NA,range_2016_2018
SRR18092920,30.1001075,-10.183475,NA,range_2016_2018
SRR18092921,29.7002325,-10.26683389,NA,range_2016_2018
SRR18092922,29.31672694,-10.38356417,NA,range_2016_2018
SRR18092923,29.06693,-10.75003278,NA,range_2016_2018
SRR18092924,28.3363,-24.0501,NA,range_2016_2018
SRR18092925,28.1296,-24.3976,NA,range_2016_2018
SRR18092926,28.4317,-24.7322,NA,range_2016_2018
SRR18092927,28.2931,-25.085,NA,range_2016_2018
SRR18092928,27.9684,-25.1708,NA,range_2016_2018
SRR18092929,28.1658,-25.5774,NA,range_2016_2018
SRR18092930,23.778,-27.3472,NA,range_2016_2018
SRR18092931,24.33638889,-20.23611111,NA,range_2016_2018
SRR18092932,19.86364,-31.48176,NA,range_2016_2018
SRR18092933,19.47549,-30.98621,NA,range_2016_2018
SRR18092934,19.45327,-31.14701,NA,range_2016_2018
SRR18092935,19.50715,-31.28177,NA,range_2016_2018
SRR18092936,19.56867,-31.4107,NA,range_2016_2018
SRR18092937,31.38355833,-17.13346806,NA,range_2016_2018
SRR18092938,16.9083,-28.1118,NA,range_2016_2018
SRR18092939,16.9085,-28.1118,NA,range_2016_2018
SRR18092940,16.908,-28.1113,NA,range_2016_2018
SRR18092941,16.9076,-28.1116,NA,range_2016_2018
SRR18092942,25.03222222,-20.32416667,NA,range_2016_2018
SRR18092943,2.9192,11.1131,NA,range_2016_2018
SRR18092944,17.1181,-28.2162,NA,range_2016_2018
SRR18092945,17.1183,-28.2161,NA,range_2016_2018
SRR18092946,17.1184,-28.2155,NA,range_2016_2018
SRR18092947,17.1181,-28.1898,NA,range_2016_2018
SRR18092948,17.1179,-28.19,NA,range_2016_2018
SRR18092949,17.1181,-28.19,NA,range_2016_2018
SRR18092950,17.1179,-28.19,NA,range_2016_2018
SRR18092951,20.07042,-31.46475,NA,range_2016_2018
SRR18092952,20.35298,-31.3958,NA,range_2016_2018
SRR18092953,20.56223,-31.37447,NA,range_2016_2018
SRR18092954,25.26305556,-20.29333333,NA,range_2016_2018
SRR18092955,20.76834,-31.36319,NA,range_2016_2018
SRR18092956,24.04122,-29.68034,NA,range_2016_2018
SRR18092957,23.89255,-29.80303,NA,range_2016_2018
SRR18092958,23.7313,-29.90781,NA,range_2016_2018
SRR18092959,23.66441,-30.06635,NA,range_2016_2018
SRR18092960,23.62057,-30.2363,NA,range_2016_2018
SRR18092961,23.57194,-30.40216,NA,range_2016_2018
SRR18092962,23.51323,-30.56789,NA,range_2016_2018
SRR18092963,25.02091,-29.38925,NA,range_2016_2018
SRR18092964,24.90406,-29.53241,NA,range_2016_2018
SRR18092965,25.97111111,-20.29611111,NA,range_2016_2018
SRR18092966,24.81376,-29.70211,NA,range_2016_2018
SRR18092967,24.69885,-29.83126,NA,range_2016_2018
SRR18092968,24.59786,-29.96448,NA,range_2016_2018
SRR18092969,24.42949,-29.88748,NA,range_2016_2018
SRR18092970,24.34475,-29.74635,NA,range_2016_2018
SRR18092971,24.17634,-29.66287,NA,range_2016_2018
SRR18092972,20.97328,-31.30879,NA,range_2016_2018
SRR18092973,21.2013,-31.2549,NA,range_2016_2018
SRR18092974,21.4205,-31.2528,NA,range_2016_2018
SRR18092975,21.60795,-31.13132,NA,range_2016_2018
SRR18092976,24.49194444,-18.33166667,NA,range_2016_2018
SRR18092977,21.81584,-31.06651,NA,range_2016_2018
SRR18092978,22.01715,-30.9939,NA,range_2016_2018
SRR18092979,22.20983,-30.9536,NA,range_2016_2018
SRR18092980,22.3755,-30.82479,NA,range_2016_2018
SRR18092981,22.55751,-30.74865,NA,range_2016_2018
SRR18092982,22.71713,-30.64258,NA,range_2016_2018
SRR18092983,22.90342,-30.5812,NA,range_2016_2018
SRR18092984,23.09599,-30.56752,NA,range_2016_2018
SRR18092985,23.30268,-30.56583,NA,range_2016_2018
SRR18092986,17.3768,-30.1414,NA,range_2016_2018
SRR18092987,24.99805556,-18.08194444,NA,range_2016_2018
SRR18092988,2.6616,10.2195,NA,range_2016_2018
SRR18092989,38.137467,0.2645,NA,range_2016_2018
SRR18092990,36.9546,0,NA,range_2016_2018
SRR18092991,36.935333,0.0331,NA,range_2016_2018
SRR18092992,37.148333,-0.31815,NA,range_2016_2018
SRR18092993,36.956867,-1.434717,NA,range_2016_2018
SRR18092994,36.900967,-1.411133,NA,range_2016_2018
SRR18092995,36.797983,-0.750333,NA,range_2016_2018
SRR18092996,38.346389,-3.482061,NA,range_2016_2018
SRR18092997,36.771133,-1.368283,NA,range_2016_2018
SRR18092998,36.788367,-1.349383,NA,range_2016_2018
SRR18092999,27.75694444,-22.74194444,NA,range_2016_2018
SRR18093000,38.064617,-2.902567,NA,range_2016_2018
SRR18093001,38.0051,-2.917233,NA,range_2016_2018
SRR18093002,38.023,-2.984233,NA,range_2016_2018
SRR18093003,38.131333,-2.7473,NA,range_2016_2018
SRR18093004,38.825233,-3.353617,NA,range_2016_2018
SRR18093005,39.373183,-4.645033,NA,range_2016_2018
SRR18093006,39.376517,-4.658833,NA,range_2016_2018
SRR18093007,39.5113,-4.429517,NA,range_2016_2018
SRR18093008,38.34555556,-3.48595,NA,range_2016_2018
SRR18093009,39.546967,-4.393383,NA,range_2016_2018
SRR18093010,28.07333333,-23.22888889,NA,range_2016_2018
SRR18093011,39.435767,-4.1381,NA,range_2016_2018
SRR18093012,39.44694444,-4.176944,NA,range_2016_2018
SRR18093013,39.441367,-4.222367,NA,range_2016_2018
SRR18093014,39.98985,-3.300183,NA,range_2016_2018
SRR18093015,40.124833,-3.149361,NA,range_2016_2018
SRR18093016,39.69472222,-3.793139,NA,range_2016_2018
SRR18093017,39.72055,-4.017133,NA,range_2016_2018
SRR18093018,38.72775,-3.637556,NA,range_2016_2018
SRR18093019,37.255667,-0.002667,NA,range_2016_2018
SRR18093020,37.4943,-0.204167,NA,range_2016_2018
SRR18093021,28.05861111,-23.04194444,NA,range_2016_2018
SRR18093022,37.452617,-0.172167,NA,range_2016_2018
SRR18093023,37.44615,-0.161383,NA,range_2016_2018
SRR18093024,37.6,-0.313333,NA,range_2016_2018
SRR18093025,37.48215,-0.3472,NA,range_2016_2018
SRR18093026,37.311367,-0.408167,NA,range_2016_2018
SRR18093027,36.842717,-0.462333,NA,range_2016_2018
SRR18093028,36.58583333,-0.100917,NA,range_2016_2018
SRR18093029,38.641333,-3.4535,NA,range_2016_2018
SRR18093030,37.59444444,-0.809806,NA,range_2016_2018
SRR18093031,36.642483,-1.213917,NA,range_2016_2018
SRR18093032,27.46277778,-22.9875,NA,range_2016_2018
SRR18093033,35.535,0,NA,range_2016_2018
SRR18093034,35.46694444,0.14122222,NA,range_2016_2018
SRR18093035,35.17361111,0.63227778,NA,range_2016_2018
SRR18093036,28.76671583,-20.0668175,NA,range_2016_2018
SRR18093037,29.15003,-19.78360444,NA,range_2016_2018
SRR18093038,27.10638889,-23.09583333,NA,range_2016_2018
SRR18093039,29.58349778,-19.68338389,NA,range_2016_2018
SRR18093040,29.78341083,-19.28360361,NA,range_2016_2018
SRR18093041,29.80000583,-18.85006306,NA,range_2016_2018
SRR18093042,29.83333472,-18.40012583,NA,range_2016_2018
SRR18093043,30.18348222,-18.11677028,NA,range_2016_2018
SRR18093044,26.03341667,-18.21693583,NA,range_2016_2018
SRR18093045,27.58355833,-18.81671111,NA,range_2016_2018
SRR18093046,28.03355722,-19.21675944,NA,range_2016_2018
SRR18093047,27.75011,-27.42842,NA,range_2016_2018
SRR18093048,27.64293,-27.56505,NA,range_2016_2018
SRR18093049,26.89138889,-23.71555556,NA,range_2016_2018
SRR18093050,27.44046,-27.59704,NA,range_2016_2018
SRR18093051,27.26235,-27.65301,NA,range_2016_2018
SRR18093052,27.11282,-27.71585,NA,range_2016_2018
SRR18093053,26.95082,-27.61292,NA,range_2016_2018
SRR18093054,26.76084,-27.57397,NA,range_2016_2018
SRR18093055,26.62716,-27.59181,NA,range_2016_2018
SRR18093056,26.48262,-27.73993,NA,range_2016_2018
SRR18093057,27.51076,-27.1932,NA,range_2016_2018
SRR18093058,27.60556,-27.31073,NA,range_2016_2018
SRR18093059,29.91748,-28.41794,NA,range_2016_2018
SRR18093060,26.64388889,-23.94083333,NA,range_2016_2018
SRR18093061,29.965,-28.23504,NA,range_2016_2018
SRR18093062,29.97788,-28.05684,NA,range_2016_2018
SRR18093063,29.96487,-27.88046,NA,range_2016_2018
SRR18093064,29.88701,-27.69775,NA,range_2016_2018
SRR18093065,29.73546,-27.62815,NA,range_2016_2018
SRR18093066,30.54163,-29.04536,NA,range_2016_2018
SRR18093067,30.38738,-28.96953,NA,range_2016_2018
SRR18093068,20.82083333,-26.91333333,NA,range_2016_2018
SRR18093069,21.99472222,-26.91916667,NA,range_2016_2018
SRR18093070,21.79388889,-26.91555556,NA,range_2016_2018
SRR18093071,22.17555556,-26.88277778,NA,range_2016_2018
SRR18093072,22.52083333,-26.43277778,NA,range_2016_2018
SRR18093073,22.485,-26.04861111,NA,range_2016_2018
SRR18093074,22.83972222,-25.83944444,NA,range_2016_2018
SRR18093075,23.09833333,-25.49861111,NA,range_2016_2018
SRR18093076,23.50388889,-25.28027778,NA,range_2016_2018
SRR18093077,23.51916667,-24.85333333,NA,range_2016_2018
SRR18093078,3.3686,11.7878,NA,range_2016_2018
SRR18093079,23.44277778,-24.47,NA,range_2016_2018
SRR18093080,21.97388889,-24.10472222,NA,range_2016_2018
SRR18093081,21.97361111,-24.10472222,NA,range_2016_2018
SRR18093082,22.41972222,-23.97555556,NA,range_2016_2018
SRR18093083,22.83277778,-23.84,NA,range_2016_2018
SRR18093084,22.53388889,-23.50916667,NA,range_2016_2018
SRR18093085,22.32611111,-23.03361111,NA,range_2016_2018
SRR18093086,22.00444444,-22.79194444,NA,range_2016_2018
SRR18093087,21.82555556,-22.44111111,NA,range_2016_2018
SRR18093088,27.16835278,-17.43341417,NA,range_2016_2018
SRR18093089,27.00004444,-17.05027028,NA,range_2016_2018
SRR18093090,27.66926389,-16.75014944,NA,range_2016_2018
SRR18093091,27.333725,-16.43337056,NA,range_2016_2018
SRR18093092,27.88341389,-12.55024139,NA,range_2016_2018
SRR18093093,27.16696944,-16.05002194,NA,range_2016_2018
SRR18093094,27.16868611,-15.63334528,NA,range_2016_2018
SRR18093095,27.00214722,-15.23354917,NA,range_2016_2018
SRR18093096,27.00173611,-15.0500325,NA,range_2016_2018
SRR18093097,27.33608056,-14.91685333,NA,range_2016_2018
SRR18093098,21.65305556,-21.9125,NA,range_2016_2018
SRR18093099,2.1487,6.6949,NA,range_2016_2018
SRR18093100,26.33482778,-14.86693194,NA,range_2016_2018
SRR18093101,26.66824444,-14.95023389,NA,range_2016_2018
SRR18093102,26.16923333,-14.9833425,NA,range_2016_2018
SRR18093103,26.16905833,-12.81693639,NA,range_2016_2018
SRR18093104,26.66713056,-14.9833725,NA,range_2016_2018
SRR18093105,26.00080556,-15.10001139,NA,range_2016_2018
SRR18093106,26.83442778,-15.36694333,NA,range_2016_2018
SRR18093107,26.6815278,-16.36674417,NA,range_2016_2018
SRR18093108,26.66674722,-16.03335278,NA,range_2016_2018
SRR18093109,26.336075,-15.96681167,NA,range_2016_2018
SRR18093110,28.88337556,-11.1500525,NA,range_2016_2018
SRR18093111,28.75014,-11.51693583,NA,range_2016_2018
SRR18093112,22.18111111,-19.58555556,NA,range_2016_2018
SRR18093113,28.73351583,-11.96671611,NA,range_2016_2018
SRR18093114,27.7838889,-15.13343694,NA,range_2016_2018
SRR18093115,28.3168625,-12.45010778,NA,range_2016_2018
SRR18093116,26.03359806,-12.66673417,NA,range_2016_2018
SRR18093117,26.26680528,-12.30008389,NA,range_2016_2018
SRR18093118,26.147222,-12.20019472,NA,range_2016_2018
SRR18093119,27.05018306,-12.33334528,NA,range_2016_2018
SRR18093120,27.48340722,-12.33347778,NA,range_2016_2018
SRR18093121,27.125278,-17.46671222,NA,range_2016_2018
SRR18093122,27.501925,-17.4001575,NA,range_2016_2018
SRR18093123,22.42972222,-19.95916667,NA,range_2016_2018
SRR18093124,20.2699,-33.8724,NA,range_2016_2018
SRR18093125,20.7917,-33.8578,NA,range_2016_2018
SRR18093126,24.2309,-27.1532,NA,range_2016_2018
SRR18093127,21.079,-33.6039,NA,range_2016_2018
SRR18093128,21.5427,-33.4732,NA,range_2016_2018
SRR18093129,22.0043,-33.5941,NA,range_2016_2018
SRR18093130,22.3398,-33.8096,NA,range_2016_2018
SRR18093131,22.8703,-33.7608,NA,range_2016_2018
SRR18093132,23.7523,-33.812,NA,range_2016_2018
SRR18093133,24.3226,-33.949,NA,range_2016_2018
SRR18093134,22.54222222,-20.35472222,NA,range_2016_2018
